LOCATION,SUBJECT,MEASURE,TIME,Value,Flag Codes,Country_Name
JPN,TOT,USD_CAP,2009,2971.377,,Japan
JPN,TOT,USD_CAP,2010,3169.19,,Japan
JPN,TOT,USD_CAP,2011,3740.756,B,Japan
JPN,TOT,USD_CAP,2012,3970.765,,Japan
JPN,TOT,USD_CAP,2013,4308.252,,Japan
JPN,TOT,USD_CAP,2014,4328.364,,Japan
JPN,TOT,USD_CAP,2015,4515.556,,Japan
JPN,TOT,USD_CAP,2016,4295.858,,Japan
JPN,TOT,USD_CAP,2017,4412.852,,Japan
JPN,TOT,USD_CAP,2018,4554.276,,Japan
JPN,TOT,USD_CAP,2019,4610.794,,Japan
JPN,TOT,USD_CAP,2020,4665.641,P,Japan
KOR,TOT,USD_CAP,1970,19.004,,"Korea, Republic of"
KOR,TOT,USD_CAP,1971,18.093,,"Korea, Republic of"
KOR,TOT,USD_CAP,1972,18.275,,"Korea, Republic of"
KOR,TOT,USD_CAP,1973,18.824,,"Korea, Republic of"
KOR,TOT,USD_CAP,1974,18.82,,"Korea, Republic of"
KOR,TOT,USD_CAP,1975,31.486,,"Korea, Republic of"
KOR,TOT,USD_CAP,1976,37.849,,"Korea, Republic of"
KOR,TOT,USD_CAP,1977,41.723,,"Korea, Republic of"
KOR,TOT,USD_CAP,1978,53.136,,"Korea, Republic of"
KOR,TOT,USD_CAP,1979,80.144,,"Korea, Republic of"
KOR,TOT,USD_CAP,1980,91.64,,"Korea, Republic of"
KOR,TOT,USD_CAP,1981,107.636,,"Korea, Republic of"
KOR,TOT,USD_CAP,1982,120.406,,"Korea, Republic of"
KOR,TOT,USD_CAP,1983,136.946,,"Korea, Republic of"
KOR,TOT,USD_CAP,1984,148.47,,"Korea, Republic of"
KOR,TOT,USD_CAP,1985,165.515,,"Korea, Republic of"
KOR,TOT,USD_CAP,1986,183.518,,"Korea, Republic of"
KOR,TOT,USD_CAP,1987,206.809,,"Korea, Republic of"
KOR,TOT,USD_CAP,1988,250.267,,"Korea, Republic of"
KOR,TOT,USD_CAP,1989,316.146,,"Korea, Republic of"
KOR,TOT,USD_CAP,1990,355.831,,"Korea, Republic of"
KOR,TOT,USD_CAP,1991,378.036,,"Korea, Republic of"
KOR,TOT,USD_CAP,1992,418.789,,"Korea, Republic of"
KOR,TOT,USD_CAP,1993,442.195,,"Korea, Republic of"
KOR,TOT,USD_CAP,1994,464.971,,"Korea, Republic of"
KOR,TOT,USD_CAP,1995,515.771,,"Korea, Republic of"
KOR,TOT,USD_CAP,1996,575.658,,"Korea, Republic of"
KOR,TOT,USD_CAP,1997,599.675,,"Korea, Republic of"
KOR,TOT,USD_CAP,1998,580.989,,"Korea, Republic of"
KOR,TOT,USD_CAP,1999,662.546,,"Korea, Republic of"
KOR,TOT,USD_CAP,2000,725.087,,"Korea, Republic of"
KOR,TOT,USD_CAP,2001,861.262,,"Korea, Republic of"
KOR,TOT,USD_CAP,2002,886.304,,"Korea, Republic of"
KOR,TOT,USD_CAP,2003,973.222,,"Korea, Republic of"
KOR,TOT,USD_CAP,2004,1033.444,,"Korea, Republic of"
KOR,TOT,USD_CAP,2005,1134.304,,"Korea, Republic of"
KOR,TOT,USD_CAP,2006,1276.73,,"Korea, Republic of"
KOR,TOT,USD_CAP,2007,1435.186,,"Korea, Republic of"
KOR,TOT,USD_CAP,2008,1556.157,,"Korea, Republic of"
KOR,TOT,USD_CAP,2009,1684.344,,"Korea, Republic of"
KOR,TOT,USD_CAP,2010,1878.132,,"Korea, Republic of"
KOR,TOT,USD_CAP,2011,1966.703,,"Korea, Republic of"
KOR,TOT,USD_CAP,2012,2071.546,,"Korea, Republic of"
KOR,TOT,USD_CAP,2013,2129.162,,"Korea, Republic of"
KOR,TOT,USD_CAP,2014,2233.19,,"Korea, Republic of"
KOR,TOT,USD_CAP,2015,2491.691,,"Korea, Republic of"
KOR,TOT,USD_CAP,2016,2664.734,,"Korea, Republic of"
KOR,TOT,USD_CAP,2017,2802.355,,"Korea, Republic of"
KOR,TOT,USD_CAP,2018,3078.831,,"Korea, Republic of"
KOR,TOT,USD_CAP,2019,3277.225,,"Korea, Republic of"
KOR,TOT,USD_CAP,2020,3582.313,,"Korea, Republic of"
KOR,TOT,USD_CAP,2021,3913.738,P,"Korea, Republic of"
LUX,TOT,USD_CAP,1976,341.891,,Luxembourg
LUX,TOT,USD_CAP,1977,384.411,,Luxembourg
LUX,TOT,USD_CAP,1978,458.135,,Luxembourg
LUX,TOT,USD_CAP,1979,524.174,,Luxembourg
LUX,TOT,USD_CAP,1980,597.923,,Luxembourg
LUX,TOT,USD_CAP,1981,654.62,,Luxembourg
LUX,TOT,USD_CAP,1982,682.382,,Luxembourg
LUX,TOT,USD_CAP,1983,709.5,,Luxembourg
LUX,TOT,USD_CAP,1984,752.045,,Luxembourg
LUX,TOT,USD_CAP,1985,798.892,,Luxembourg
LUX,TOT,USD_CAP,1986,883.739,,Luxembourg
LUX,TOT,USD_CAP,1987,1017.736,,Luxembourg
LUX,TOT,USD_CAP,1988,1184.137,D,Luxembourg
LUX,TOT,USD_CAP,1989,1321.83,D,Luxembourg
LUX,TOT,USD_CAP,1990,1475.695,D,Luxembourg
LUX,TOT,USD_CAP,1991,1549.962,D,Luxembourg
LUX,TOT,USD_CAP,1992,1664.8,D,Luxembourg
LUX,TOT,USD_CAP,1993,1812.655,D,Luxembourg
LUX,TOT,USD_CAP,1994,1857.616,,Luxembourg
LUX,TOT,USD_CAP,1995,2097.666,D,Luxembourg
LUX,TOT,USD_CAP,1996,2217.649,D,Luxembourg
LUX,TOT,USD_CAP,1997,2270.327,D,Luxembourg
LUX,TOT,USD_CAP,1998,2428.195,D,Luxembourg
LUX,TOT,USD_CAP,1999,2827.654,,Luxembourg
LUX,TOT,USD_CAP,2000,3411.355,B,Luxembourg
LUX,TOT,USD_CAP,2001,3714.432,,Luxembourg
LUX,TOT,USD_CAP,2002,4248.808,,Luxembourg
LUX,TOT,USD_CAP,2003,4411.556,,Luxembourg
LUX,TOT,USD_CAP,2004,4776.03,,Luxembourg
LUX,TOT,USD_CAP,2005,4881.401,,Luxembourg
LUX,TOT,USD_CAP,2006,5154.058,,Luxembourg
LUX,TOT,USD_CAP,2007,5086.545,,Luxembourg
LUX,TOT,USD_CAP,2008,5431.112,,Luxembourg
LUX,TOT,USD_CAP,2009,5710.148,,Luxembourg
LUX,TOT,USD_CAP,2010,5625.097,,Luxembourg
LUX,TOT,USD_CAP,2011,4830.517,B,Luxembourg
LUX,TOT,USD_CAP,2012,4424.503,B,Luxembourg
LUX,TOT,USD_CAP,2013,4636.665,,Luxembourg
LUX,TOT,USD_CAP,2014,4707.036,,Luxembourg
LUX,TOT,USD_CAP,2015,4692.311,,Luxembourg
LUX,TOT,USD_CAP,2016,4864.271,,Luxembourg
LUX,TOT,USD_CAP,2017,4989.031,,Luxembourg
LUX,TOT,USD_CAP,2018,5292.055,,Luxembourg
LUX,TOT,USD_CAP,2019,5379.664,,Luxembourg
LUX,TOT,USD_CAP,2020,5628.497,,Luxembourg
MEX,TOT,USD_CAP,1999,476.39,,Mexico
MEX,TOT,USD_CAP,2000,517.218,,Mexico
MEX,TOT,USD_CAP,2001,567.761,,Mexico
MEX,TOT,USD_CAP,2002,600.49,,Mexico
MEX,TOT,USD_CAP,2003,688.931,B,Mexico
MEX,TOT,USD_CAP,2004,767.95,,Mexico
MEX,TOT,USD_CAP,2005,771.596,,Mexico
MEX,TOT,USD_CAP,2006,822.136,,Mexico
MEX,TOT,USD_CAP,2007,870.599,,Mexico
MEX,TOT,USD_CAP,2008,899.877,B,Mexico
MEX,TOT,USD_CAP,2009,912.044,,Mexico
MEX,TOT,USD_CAP,2010,893.79,,Mexico
MEX,TOT,USD_CAP,2011,912.027,,Mexico
MEX,TOT,USD_CAP,2012,973.451,,Mexico
MEX,TOT,USD_CAP,2013,1002.571,,Mexico
MEX,TOT,USD_CAP,2014,989.558,,Mexico
MEX,TOT,USD_CAP,2015,1062.591,,Mexico
MEX,TOT,USD_CAP,2016,1102.809,,Mexico
MEX,TOT,USD_CAP,2017,1099.647,,Mexico
MEX,TOT,USD_CAP,2018,1122.178,,Mexico
MEX,TOT,USD_CAP,2019,1117.235,,Mexico
MEX,TOT,USD_CAP,2020,1226.736,,Mexico
NLD,TOT,USD_CAP,1972,308.727,,Netherlands
NLD,TOT,USD_CAP,1973,341.928,,Netherlands
NLD,TOT,USD_CAP,1974,398.643,,Netherlands
NLD,TOT,USD_CAP,1975,452.864,,Netherlands
NLD,TOT,USD_CAP,1976,492.089,,Netherlands
NLD,TOT,USD_CAP,1977,541.464,,Netherlands
NLD,TOT,USD_CAP,1978,605.118,,Netherlands
NLD,TOT,USD_CAP,1979,674.308,,Netherlands
NLD,TOT,USD_CAP,1980,750.628,,Netherlands
NLD,TOT,USD_CAP,1981,808.222,,Netherlands
NLD,TOT,USD_CAP,1982,865.857,,Netherlands
NLD,TOT,USD_CAP,1983,906.974,,Netherlands
NLD,TOT,USD_CAP,1984,941.224,,Netherlands
NLD,TOT,USD_CAP,1985,977.443,,Netherlands
NLD,TOT,USD_CAP,1986,1035.491,,Netherlands
NLD,TOT,USD_CAP,1987,1087.247,,Netherlands
NLD,TOT,USD_CAP,1988,1146.375,,Netherlands
NLD,TOT,USD_CAP,1989,1269.523,,Netherlands
NLD,TOT,USD_CAP,1990,1399.987,,Netherlands
NLD,TOT,USD_CAP,1991,1500.763,,Netherlands
NLD,TOT,USD_CAP,1992,1587.969,,Netherlands
NLD,TOT,USD_CAP,1993,1649.433,,Netherlands
NLD,TOT,USD_CAP,1994,1690.022,,Netherlands
NLD,TOT,USD_CAP,1995,1748.653,,Netherlands
NLD,TOT,USD_CAP,1996,1822.141,,Netherlands
NLD,TOT,USD_CAP,1997,1883.425,,Netherlands
NLD,TOT,USD_CAP,1998,2216.628,B,Netherlands
NLD,TOT,USD_CAP,1999,2372.03,,Netherlands
NLD,TOT,USD_CAP,2000,2647.462,,Netherlands
NLD,TOT,USD_CAP,2001,2883.082,,Netherlands
NLD,TOT,USD_CAP,2002,3296.97,,Netherlands
NLD,TOT,USD_CAP,2003,3308.866,,Netherlands
NLD,TOT,USD_CAP,2004,3494.765,,Netherlands
NLD,TOT,USD_CAP,2005,3583.435,,Netherlands
NLD,TOT,USD_CAP,2006,3829.774,,Netherlands
NLD,TOT,USD_CAP,2007,4076.875,,Netherlands
NLD,TOT,USD_CAP,2008,4378.362,,Netherlands
NLD,TOT,USD_CAP,2009,4433.601,,Netherlands
NLD,TOT,USD_CAP,2010,4474.53,,Netherlands
NLD,TOT,USD_CAP,2011,4567.378,,Netherlands
NLD,TOT,USD_CAP,2012,4782.333,,Netherlands
NLD,TOT,USD_CAP,2013,4923.912,,Netherlands
NLD,TOT,USD_CAP,2014,4934.568,,Netherlands
NLD,TOT,USD_CAP,2015,4927.104,,Netherlands
NLD,TOT,USD_CAP,2016,5095.836,,Netherlands
NLD,TOT,USD_CAP,2017,5253.774,,Netherlands
NLD,TOT,USD_CAP,2018,5482.27,,Netherlands
NLD,TOT,USD_CAP,2019,5643.59,,Netherlands
NLD,TOT,USD_CAP,2020,6180.011,,Netherlands
NLD,TOT,USD_CAP,2021,6752.808,P,Netherlands
NZL,TOT,USD_CAP,1970,215.232,,New Zealand
NZL,TOT,USD_CAP,1971,227.155,,New Zealand
NZL,TOT,USD_CAP,1972,252.413,,New Zealand
NZL,TOT,USD_CAP,1973,296.855,,New Zealand
NZL,TOT,USD_CAP,1974,356.185,,New Zealand
NZL,TOT,USD_CAP,1975,404.623,,New Zealand
NZL,TOT,USD_CAP,1976,405.967,,New Zealand
NZL,TOT,USD_CAP,1977,436.397,,New Zealand
NZL,TOT,USD_CAP,1978,503.71,,New Zealand
NZL,TOT,USD_CAP,1979,508.089,,New Zealand
NZL,TOT,USD_CAP,1980,500.307,,New Zealand
NZL,TOT,USD_CAP,1981,563.139,,New Zealand
NZL,TOT,USD_CAP,1982,595.608,,New Zealand
NZL,TOT,USD_CAP,1983,634.13,,New Zealand
NZL,TOT,USD_CAP,1984,644.193,,New Zealand
NZL,TOT,USD_CAP,1985,605.897,,New Zealand
NZL,TOT,USD_CAP,1986,666.359,,New Zealand
NZL,TOT,USD_CAP,1987,767.622,,New Zealand
NZL,TOT,USD_CAP,1988,884.715,,New Zealand
NZL,TOT,USD_CAP,1989,951.371,,New Zealand
NZL,TOT,USD_CAP,1990,1022.758,,New Zealand
NZL,TOT,USD_CAP,1991,1069.019,,New Zealand
NZL,TOT,USD_CAP,1992,1121.818,,New Zealand
NZL,TOT,USD_CAP,1993,1171.927,,New Zealand
NZL,TOT,USD_CAP,1994,1246.923,,New Zealand
NZL,TOT,USD_CAP,1995,1306.447,,New Zealand
NZL,TOT,USD_CAP,1996,1341.537,,New Zealand
NZL,TOT,USD_CAP,1997,1419.393,,New Zealand
NZL,TOT,USD_CAP,1998,1499.21,,New Zealand
NZL,TOT,USD_CAP,1999,1565.445,,New Zealand
NZL,TOT,USD_CAP,2000,1659.487,,New Zealand
NZL,TOT,USD_CAP,2001,1799.514,,New Zealand
NZL,TOT,USD_CAP,2002,1920.964,,New Zealand
NZL,TOT,USD_CAP,2003,1917.07,,New Zealand
NZL,TOT,USD_CAP,2004,2077.843,,New Zealand
NZL,TOT,USD_CAP,2005,2194.439,,New Zealand
NZL,TOT,USD_CAP,2006,2439.135,,New Zealand
NZL,TOT,USD_CAP,2007,2540.611,,New Zealand
NZL,TOT,USD_CAP,2008,2829.765,,New Zealand
NZL,TOT,USD_CAP,2009,2947.565,P,New Zealand
NZL,TOT,USD_CAP,2010,3042.696,P,New Zealand
NZL,TOT,USD_CAP,2011,3132.309,P,New Zealand
NZL,TOT,USD_CAP,2012,3240.034,P,New Zealand
NZL,TOT,USD_CAP,2013,3388.248,P,New Zealand
NZL,TOT,USD_CAP,2014,3490.835,P,New Zealand
NZL,TOT,USD_CAP,2015,3500.719,P,New Zealand
NZL,TOT,USD_CAP,2016,3732.589,P,New Zealand
NZL,TOT,USD_CAP,2017,3842.325,P,New Zealand
NZL,TOT,USD_CAP,2018,3913.078,P,New Zealand
NZL,TOT,USD_CAP,2019,4249.593,E,New Zealand
NZL,TOT,USD_CAP,2020,4469.383,E,New Zealand
NOR,TOT,USD_CAP,1970,154.229,,Norway
NOR,TOT,USD_CAP,1971,179.495,,Norway
NOR,TOT,USD_CAP,1972,208.148,,Norway
NOR,TOT,USD_CAP,1973,237.436,,Norway
NOR,TOT,USD_CAP,1974,273.161,,Norway
NOR,TOT,USD_CAP,1975,327.695,,Norway
NOR,TOT,USD_CAP,1976,368.994,,Norway
NOR,TOT,USD_CAP,1977,421.963,,Norway
NOR,TOT,USD_CAP,1978,503.217,,Norway
NOR,TOT,USD_CAP,1979,525.509,,Norway
NOR,TOT,USD_CAP,1980,608.152,,Norway
NOR,TOT,USD_CAP,1981,677.42,,Norway
NOR,TOT,USD_CAP,1982,736.7,,Norway
NOR,TOT,USD_CAP,1983,811.405,,Norway
NOR,TOT,USD_CAP,1984,839.519,,Norway
NOR,TOT,USD_CAP,1985,908.492,,Norway
NOR,TOT,USD_CAP,1986,966.06,,Norway
NOR,TOT,USD_CAP,1987,1037.617,,Norway
NOR,TOT,USD_CAP,1988,1082.646,,Norway
NOR,TOT,USD_CAP,1989,1114.748,,Norway
NOR,TOT,USD_CAP,1990,1361.085,,Norway
NOR,TOT,USD_CAP,1991,1481.429,,Norway
NOR,TOT,USD_CAP,1992,1556.714,,Norway
NOR,TOT,USD_CAP,1993,1605.399,B,Norway
NOR,TOT,USD_CAP,1994,1670.079,,Norway
NOR,TOT,USD_CAP,1995,1769.673,,Norway
NOR,TOT,USD_CAP,1996,1928.968,,Norway
NOR,TOT,USD_CAP,1997,2198.562,B,Norway
NOR,TOT,USD_CAP,1998,2367.504,,Norway
NOR,TOT,USD_CAP,1999,2518.86,,Norway
NOR,TOT,USD_CAP,2000,2793.777,,Norway
NOR,TOT,USD_CAP,2001,2938.351,B,Norway
NOR,TOT,USD_CAP,2002,3389.226,,Norway
NOR,TOT,USD_CAP,2003,3447.941,,Norway
NOR,TOT,USD_CAP,2004,3655.626,,Norway
NOR,TOT,USD_CAP,2005,3740.873,,Norway
NOR,TOT,USD_CAP,2006,3966.376,,Norway
NOR,TOT,USD_CAP,2007,4311.768,,Norway
NOR,TOT,USD_CAP,2008,4604.504,,Norway
NOR,TOT,USD_CAP,2009,4675.689,,Norway
NOR,TOT,USD_CAP,2010,4777.14,,Norway
NOR,TOT,USD_CAP,2011,4965.184,,Norway
NOR,TOT,USD_CAP,2012,5209.577,,Norway
NOR,TOT,USD_CAP,2013,5485.874,,Norway
NOR,TOT,USD_CAP,2014,5707.377,,Norway
NOR,TOT,USD_CAP,2015,5726.877,,Norway
NOR,TOT,USD_CAP,2016,5904.222,,Norway
NOR,TOT,USD_CAP,2017,6234.379,,Norway
NOR,TOT,USD_CAP,2018,6495.078,,Norway
NOR,TOT,USD_CAP,2019,6476.378,,Norway
NOR,TOT,USD_CAP,2020,6581.629,,Norway
NOR,TOT,USD_CAP,2021,7064.761,P,Norway
POL,TOT,USD_CAP,1990,302.623,,Poland
POL,TOT,USD_CAP,1991,302.388,,Poland
POL,TOT,USD_CAP,1992,324.833,,Poland
POL,TOT,USD_CAP,1993,349.419,,Poland
POL,TOT,USD_CAP,1994,370.24,,Poland
POL,TOT,USD_CAP,1995,397.677,,Poland
POL,TOT,USD_CAP,1996,454.711,,Poland
POL,TOT,USD_CAP,1997,476.476,,Poland
POL,TOT,USD_CAP,1998,497.294,,Poland
POL,TOT,USD_CAP,1999,572.471,,Poland
POL,TOT,USD_CAP,2000,604.144,,Poland
POL,TOT,USD_CAP,2001,668.37,,Poland
POL,TOT,USD_CAP,2002,774.069,B,Poland
POL,TOT,USD_CAP,2003,781.579,,Poland
POL,TOT,USD_CAP,2004,837.525,,Poland
POL,TOT,USD_CAP,2005,834.605,,Poland
POL,TOT,USD_CAP,2006,903.406,,Poland
POL,TOT,USD_CAP,2007,1050.928,,Poland
POL,TOT,USD_CAP,2008,1222.748,,Poland
POL,TOT,USD_CAP,2009,1312.444,,Poland
POL,TOT,USD_CAP,2010,1423.409,B,Poland
POL,TOT,USD_CAP,2011,1496.615,,Poland
POL,TOT,USD_CAP,2012,1578.599,,Poland
POL,TOT,USD_CAP,2013,1670.783,,Poland
POL,TOT,USD_CAP,2014,1687.056,,Poland
POL,TOT,USD_CAP,2015,1818.883,,Poland
POL,TOT,USD_CAP,2016,1959.094,,Poland
POL,TOT,USD_CAP,2017,2062.735,,Poland
POL,TOT,USD_CAP,2018,2106.662,,Poland
POL,TOT,USD_CAP,2019,2232.347,,Poland
POL,TOT,USD_CAP,2020,2286.111,,Poland
POL,TOT,USD_CAP,2021,2567.724,P,Poland
PRT,TOT,USD_CAP,1970,44.603,,Portugal
PRT,TOT,USD_CAP,1971,54.359,,Portugal
PRT,TOT,USD_CAP,1972,77.37,,Portugal
PRT,TOT,USD_CAP,1973,97.447,,Portugal
PRT,TOT,USD_CAP,1974,111.447,,Portugal
PRT,TOT,USD_CAP,1975,149.609,,Portugal
PRT,TOT,USD_CAP,1976,158.575,,Portugal
PRT,TOT,USD_CAP,1977,158.057,,Portugal
PRT,TOT,USD_CAP,1978,179.873,,Portugal
PRT,TOT,USD_CAP,1979,191.184,,Portugal
PRT,TOT,USD_CAP,1980,255.535,,Portugal
PRT,TOT,USD_CAP,1981,289.173,,Portugal
PRT,TOT,USD_CAP,1982,315.546,,Portugal
PRT,TOT,USD_CAP,1983,309.161,,Portugal
PRT,TOT,USD_CAP,1984,314.303,,Portugal
PRT,TOT,USD_CAP,1985,371.664,,Portugal
PRT,TOT,USD_CAP,1986,463.516,,Portugal
PRT,TOT,USD_CAP,1987,495.002,,Portugal
PRT,TOT,USD_CAP,1988,575.521,,Portugal
PRT,TOT,USD_CAP,1989,578.368,,Portugal
PRT,TOT,USD_CAP,1990,630.448,,Portugal
PRT,TOT,USD_CAP,1991,734.165,,Portugal
PRT,TOT,USD_CAP,1992,790.8,,Portugal
PRT,TOT,USD_CAP,1993,823.992,,Portugal
PRT,TOT,USD_CAP,1994,862.681,,Portugal
PRT,TOT,USD_CAP,1995,1009.733,B,Portugal
PRT,TOT,USD_CAP,1996,1085.917,,Portugal
PRT,TOT,USD_CAP,1997,1144.369,,Portugal
PRT,TOT,USD_CAP,1998,1194.221,,Portugal
PRT,TOT,USD_CAP,1999,1319.759,,Portugal
PRT,TOT,USD_CAP,2000,1642.936,B,Portugal
PRT,TOT,USD_CAP,2001,1709.799,,Portugal
PRT,TOT,USD_CAP,2002,1839.118,,Portugal
PRT,TOT,USD_CAP,2003,1921.97,,Portugal
PRT,TOT,USD_CAP,2004,2085.322,,Portugal
PRT,TOT,USD_CAP,2005,2183.712,,Portugal
PRT,TOT,USD_CAP,2006,2240.819,,Portugal
PRT,TOT,USD_CAP,2007,2300.455,,Portugal
PRT,TOT,USD_CAP,2008,2448.035,,Portugal
PRT,TOT,USD_CAP,2009,2513.358,,Portugal
PRT,TOT,USD_CAP,2010,2580.158,,Portugal
PRT,TOT,USD_CAP,2011,2457.491,,Portugal
PRT,TOT,USD_CAP,2012,2420.856,,Portugal
PRT,TOT,USD_CAP,2013,2504.162,,Portugal
PRT,TOT,USD_CAP,2014,2537.592,,Portugal
PRT,TOT,USD_CAP,2015,2635.561,,Portugal
PRT,TOT,USD_CAP,2016,2815.177,,Portugal
PRT,TOT,USD_CAP,2017,2906.395,,Portugal
PRT,TOT,USD_CAP,2018,3134.128,,Portugal
PRT,TOT,USD_CAP,2019,3223.676,,Portugal
PRT,TOT,USD_CAP,2020,3348.203,,Portugal
PRT,TOT,USD_CAP,2021,3816.374,P,Portugal
SVK,TOT,USD_CAP,1997,648.791,D,Slovakia
SVK,TOT,USD_CAP,1998,663.114,D,Slovakia
SVK,TOT,USD_CAP,1999,658.135,,Slovakia
SVK,TOT,USD_CAP,2000,690.474,,Slovakia
SVK,TOT,USD_CAP,2001,758.868,,Slovakia
SVK,TOT,USD_CAP,2002,868.625,,Slovakia
SVK,TOT,USD_CAP,2003,876.578,,Slovakia
SVK,TOT,USD_CAP,2004,1100.648,B,Slovakia
SVK,TOT,USD_CAP,2005,1191.447,B,Slovakia
SVK,TOT,USD_CAP,2006,1342.665,,Slovakia
SVK,TOT,USD_CAP,2007,1584.418,,Slovakia
SVK,TOT,USD_CAP,2008,1687.058,B,Slovakia
SVK,TOT,USD_CAP,2009,1809.132,,Slovakia
SVK,TOT,USD_CAP,2010,2011.258,,Slovakia
SVK,TOT,USD_CAP,2011,1974.761,,Slovakia
SVK,TOT,USD_CAP,2012,2097.401,B,Slovakia
SVK,TOT,USD_CAP,2013,2153.698,,Slovakia
SVK,TOT,USD_CAP,2014,2010.11,,Slovakia
SVK,TOT,USD_CAP,2015,2059.132,,Slovakia
SVK,TOT,USD_CAP,2016,2039.611,,Slovakia
SVK,TOT,USD_CAP,2017,1974.466,,Slovakia
SVK,TOT,USD_CAP,2018,2008.975,,Slovakia
SVK,TOT,USD_CAP,2019,2115.452,,Slovakia
SVK,TOT,USD_CAP,2020,2125.666,,Slovakia
ESP,TOT,USD_CAP,1970,82.955,,Spain
ESP,TOT,USD_CAP,1971,102.157,,Spain
ESP,TOT,USD_CAP,1972,120.249,,Spain
ESP,TOT,USD_CAP,1973,132.68,,Spain
ESP,TOT,USD_CAP,1974,163.855,,Spain
ESP,TOT,USD_CAP,1975,185.557,,Spain
ESP,TOT,USD_CAP,1976,222.183,,Spain
ESP,TOT,USD_CAP,1977,252.866,,Spain
ESP,TOT,USD_CAP,1978,276.854,,Spain
ESP,TOT,USD_CAP,1979,296.83,,Spain
ESP,TOT,USD_CAP,1980,330.297,,Spain
ESP,TOT,USD_CAP,1981,360.758,,Spain
ESP,TOT,USD_CAP,1982,389.049,,Spain
ESP,TOT,USD_CAP,1983,420.609,,Spain
ESP,TOT,USD_CAP,1984,429.37,,Spain
ESP,TOT,USD_CAP,1985,444.876,,Spain
ESP,TOT,USD_CAP,1986,471.863,,Spain
ESP,TOT,USD_CAP,1987,521.903,,Spain
ESP,TOT,USD_CAP,1988,637.608,,Spain
ESP,TOT,USD_CAP,1989,713.201,,Spain
ESP,TOT,USD_CAP,1990,821.704,,Spain
ESP,TOT,USD_CAP,1991,898.666,,Spain
ESP,TOT,USD_CAP,1992,980.365,,Spain
ESP,TOT,USD_CAP,1993,1028.93,,Spain
ESP,TOT,USD_CAP,1994,1052.85,,Spain
ESP,TOT,USD_CAP,1995,1126.548,,Spain
ESP,TOT,USD_CAP,1996,1179.773,,Spain
ESP,TOT,USD_CAP,1997,1231.849,,Spain
ESP,TOT,USD_CAP,1998,1302.054,,Spain
ESP,TOT,USD_CAP,1999,1370.226,B,Spain
ESP,TOT,USD_CAP,2000,1524.076,,Spain
ESP,TOT,USD_CAP,2001,1635.587,,Spain
ESP,TOT,USD_CAP,2002,1803.5,,Spain
ESP,TOT,USD_CAP,2003,2015.047,B,Spain
ESP,TOT,USD_CAP,2004,2123.064,,Spain
ESP,TOT,USD_CAP,2005,2212.466,,Spain
ESP,TOT,USD_CAP,2006,2394.239,,Spain
ESP,TOT,USD_CAP,2007,2484.716,,Spain
ESP,TOT,USD_CAP,2008,2671.937,,Spain
ESP,TOT,USD_CAP,2009,2743.475,,Spain
ESP,TOT,USD_CAP,2010,2737.508,,Spain
ESP,TOT,USD_CAP,2011,2733.946,,Spain
ESP,TOT,USD_CAP,2012,2728.146,,Spain
ESP,TOT,USD_CAP,2013,2764.132,,Spain
ESP,TOT,USD_CAP,2014,2857.713,,Spain
ESP,TOT,USD_CAP,2015,3019.562,,Spain
ESP,TOT,USD_CAP,2016,3148.684,,Spain
ESP,TOT,USD_CAP,2017,3317.935,,Spain
ESP,TOT,USD_CAP,2018,3427.341,,Spain
ESP,TOT,USD_CAP,2019,3522.767,,Spain
ESP,TOT,USD_CAP,2020,3718.054,,Spain
SWE,TOT,USD_CAP,1970,272.052,,Sweden
SWE,TOT,USD_CAP,1971,306.49,,Sweden
SWE,TOT,USD_CAP,1972,331.467,,Sweden
SWE,TOT,USD_CAP,1973,359.492,,Sweden
SWE,TOT,USD_CAP,1974,420.151,,Sweden
SWE,TOT,USD_CAP,1975,501.941,,Sweden
SWE,TOT,USD_CAP,1976,560.537,,Sweden
SWE,TOT,USD_CAP,1977,648.788,,Sweden
SWE,TOT,USD_CAP,1978,694.669,,Sweden
SWE,TOT,USD_CAP,1979,772.614,,Sweden
SWE,TOT,USD_CAP,1980,898.269,,Sweden
SWE,TOT,USD_CAP,1981,965.897,,Sweden
SWE,TOT,USD_CAP,1982,1023.743,,Sweden
SWE,TOT,USD_CAP,1983,1062.581,,Sweden
SWE,TOT,USD_CAP,1984,1122.729,,Sweden
SWE,TOT,USD_CAP,1985,1120.765,,Sweden
SWE,TOT,USD_CAP,1986,1155.201,,Sweden
SWE,TOT,USD_CAP,1987,1235.997,,Sweden
SWE,TOT,USD_CAP,1988,1302.959,,Sweden
SWE,TOT,USD_CAP,1989,1413.202,,Sweden
SWE,TOT,USD_CAP,1990,1489.775,,Sweden
SWE,TOT,USD_CAP,1991,1480.501,,Sweden
SWE,TOT,USD_CAP,1992,1537.277,,Sweden
SWE,TOT,USD_CAP,1993,1522.519,B,Sweden
SWE,TOT,USD_CAP,1994,1519.052,,Sweden
SWE,TOT,USD_CAP,1995,1594.73,,Sweden
SWE,TOT,USD_CAP,1996,1691.128,,Sweden
SWE,TOT,USD_CAP,1997,1709.883,,Sweden
SWE,TOT,USD_CAP,1998,1808.561,,Sweden
SWE,TOT,USD_CAP,1999,1959.359,,Sweden
SWE,TOT,USD_CAP,2000,2196.099,,Sweden
